date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
2018-12-30,43.84,9151.63,158377,158098,99.1,159566,279
2018-12-31,43.84,9151.63,158377,158098,99.1,159566,279
2019-01-01,43.84,9151.63,158377,158098,99.1,159566,279
2019-01-02,43.85,9154.45,158469,158190,99.1,159566,279
2019-01-03,43.84,9151.63,158377,158098,99.1,159566,279
2019-01-04,43.86,9157.27,158560,158281,99.2,159566,279
2019-01-05,43.87,9160.09,158652,158373,99.3,159566,279
2019-01-06,43.87,9160.09,158652,158373,99.3,159566,279
2019-01-07,43.87,9160.09,158652,158373,99.3,159566,279
2019-01-08,43.87,9160.09,158652,158373,99.3,159566,279
2019-01-09,43.88,9162.91,158743,158464,99.3,159566,279
2019-01-10,43.88,9162.91,158743,158464,99.3,159566,279
2019-01-11,43.88,9162.91,158743,158464,99.3,159566,279
2019-01-12,43.89,9165.74,158835,158556,99.4,159566,279
2019-01-13,43.89,9165.74,158835,158556,99.4,159566,279
2019-01-14,43.90,9168.56,158926,158647,99.4,159566,279
2019-01-15,43.90,9168.56,158926,158647,99.4,159566,279
2019-01-16,43.90,9168.56,158926,158647,99.4,159566,279
2019-01-17,43.91,9219.25,159018,158739,99.5,159566,279
2019-01-18,43.91,9219.25,159018,158739,99.5,159566,279
2019-01-19,43.91,9219.25,159018,158739,99.5,159566,279
2019-01-20,43.92,9269.95,159110,158831,99.5,159566,279
2019-01-21,43.92,9269.95,159110,158831,99.5,159566,279
2019-01-22,43.93,9320.64,159202,158923,99.6,159566,279
2019-01-23,43.91,9219.25,159018,158739,99.5,159566,279
2019-01-24,43.92,9269.95,159110,158831,99.5,159566,279
2019-01-25,43.92,9269.95,159110,158831,99.5,159566,279
2019-01-26,43.92,9269.95,159110,158831,99.5,159566,279
2019-01-27,43.93,9320.64,159202,158923,99.6,159566,279
2019-01-28,43.93,9320.64,159202,158923,99.6,159566,279
2019-01-29,43.94,9371.34,159294,159015,99.7,159566,279
2019-01-30,43.94,9371.34,159294,159015,99.7,159566,279
2019-01-31,43.94,9371.34,159294,159015,99.7,159566,279
2019-02-01,43.95,9422.03,159385,159106,99.7,159566,279
2019-02-02,43.95,9422.03,159385,159106,99.7,159566,279
2019-02-03,43.95,9422.03,159385,159106,99.7,159566,279
2019-02-04,43.96,9472.73,159477,159198,99.8,159566,279
2019-02-05,43.96,9472.73,159477,159198,99.8,159566,279
2019-02-06,43.97,9523.42,159569,159290,99.8,159566,279
2019-02-07,43.99,9624.81,159753,159474,99.9,159566,279
2019-02-08,44.00,9675.51,159845,159566,100.0,159566,279
2019-02-09,43.95,9422.03,159385,159106,99.7,159566,279
2019-02-10,43.92,9269.95,159110,158831,99.5,159566,279
2019-02-11,43.90,9168.56,158926,158647,99.4,159566,279
2019-02-12,43.88,9162.91,158743,158464,99.3,159566,279
2019-02-13,43.83,9148.81,158285,158006,99.0,159566,279
2019-02-14,43.82,9145.99,158194,157915,99.0,159566,279
2019-02-15,43.84,9151.63,158377,158098,99.1,159566,279
2019-02-16,43.87,9160.09,158652,158373,99.3,159566,279
2019-02-17,43.91,9219.25,159018,158739,99.5,159566,279
2019-02-18,43.90,9168.56,158926,158647,99.4,159566,279
2019-02-19,43.88,9162.91,158743,158464,99.3,159566,279
2019-02-20,43.77,9132.16,157737,157458,98.7,159566,279
2019-02-21,43.74,9123.98,157463,157184,98.5,159566,279
2019-02-22,43.74,9123.98,157463,157184,98.5,159566,279
2019-02-23,43.74,9123.98,157463,157184,98.5,159566,279
2019-02-24,43.75,9126.70,157554,157275,98.6,159566,279
2019-02-25,43.71,9115.79,157189,156910,98.3,159566,279
2019-02-26,43.67,9105.06,156825,156546,98.1,159566,279
2019-02-27,43.89,9165.74,158835,158556,99.4,159566,279
2019-02-28,43.91,9219.25,159018,158739,99.5,159566,279
2019-03-01,43.90,9168.56,158926,158647,99.4,159566,279
2019-03-02,43.86,9157.27,158560,158281,99.2,159566,279
2019-03-03,43.96,9472.73,159477,159198,99.8,159566,279
2019-03-04,43.96,9472.73,159477,159198,99.8,159566,279
2019-03-05,43.93,9320.64,159202,158923,99.6,159566,279
2019-03-06,43.93,9320.64,159202,158923,99.6,159566,279
2019-03-07,43.94,9371.34,159294,159015,99.7,159566,279
2019-03-08,43.92,9269.95,159110,158831,99.5,159566,279
2019-03-09,43.94,9371.34,159294,159015,99.7,159566,279
2019-03-10,43.97,9523.42,159569,159290,99.8,159566,279
2019-03-11,43.97,9523.42,159569,159290,99.8,159566,279
2019-03-12,43.94,9371.34,159294,159015,99.7,159566,279
2019-03-13,43.93,9320.64,159202,158923,99.6,159566,279
2019-03-14,44.00,9675.51,159845,159566,100.0,159566,279
2019-03-15,44.02,,160029,159566,100.0,159566,279
2019-03-16,43.96,9472.73,159477,159198,99.8,159566,279
2019-03-17,43.93,9320.64,159202,158923,99.6,159566,279
2019-03-18,43.90,9168.56,158926,158647,99.4,159566,279
2019-03-19,43.85,9154.45,158469,158190,99.1,159566,279
2019-03-20,43.81,9143.17,158102,157823,98.9,159566,279
2019-03-21,43.80,9140.35,158011,157732,98.9,159566,279
2019-03-22,43.79,9137.62,157920,157641,98.8,159566,279
2019-03-23,43.76,9129.43,157646,157367,98.6,159566,279
2019-03-24,43.76,9129.43,157646,157367,98.6,159566,279
2019-03-25,43.77,9132.16,157737,157458,98.7,159566,279
2019-03-26,43.71,9115.79,157189,156910,98.3,159566,279
2019-03-27,43.66,9102.40,156734,156455,98.1,159566,279
2019-03-28,43.64,9097.07,156552,156273,97.9,159566,279
2019-03-29,43.62,9091.73,156370,156091,97.8,159566,279
2019-03-30,43.66,9102.40,156734,156455,98.1,159566,279
2019-03-31,43.68,9107.73,156916,156637,98.2,159566,279
2019-04-01,43.61,9089.07,156279,156000,97.8,159566,279
2019-04-02,43.54,9070.68,155644,155365,97.4,159566,279
2019-04-03,43.51,9062.82,155372,155093,97.2,159566,279
2019-04-04,43.50,9060.20,155281,155002,97.1,159566,279
2019-04-05,43.49,9057.62,155190,154911,97.1,159566,279
2019-04-06,43.48,9055.04,155100,154821,97.0,159566,279
2019-04-07,43.52,9065.44,155462,155183,97.3,159566,279
2019-04-08,43.53,9068.06,155553,155274,97.3,159566,279
2019-04-09,43.49,9057.62,155190,154911,97.1,159566,279
2019-04-10,43.41,9036.98,154467,154188,96.6,159566,279
2019-04-11,43.42,9039.56,154557,154278,96.7,159566,279
2019-04-12,43.44,9044.72,154738,154459,96.8,159566,279
2019-04-13,43.41,9036.98,154467,154188,96.6,159566,279
2019-04-14,43.37,9026.76,154105,153826,96.4,159566,279
2019-04-15,43.30,9008.92,153474,153195,96.0,159566,279
2019-04-16,43.19,8981.27,152485,152206,95.4,159566,279
2019-04-17,43.17,8976.29,152305,152026,95.3,159566,279
2019-04-18,43.25,8996.34,153024,152745,95.7,159566,279
2019-04-19,43.26,8998.85,153114,152835,95.8,159566,279
2019-04-20,43.22,8988.79,152754,152475,95.6,159566,279
2019-04-21,43.18,8978.78,152395,152116,95.3,159566,279
2019-04-22,43.16,8973.80,152215,151936,95.2,159566,279
2019-04-23,43.13,8966.33,151946,151667,95.0,159566,279
2019-04-24,43.11,8961.35,151767,151488,94.9,159566,279
2019-04-25,43.12,8963.84,151857,151578,95.0,159566,279
2019-04-26,43.12,8963.84,151857,151578,95.0,159566,279
2019-04-27,43.18,8978.78,152395,152116,95.3,159566,279
2019-04-28,43.19,8981.27,152485,152206,95.4,159566,279
2019-04-29,43.17,8976.29,152305,152026,95.3,159566,279
2019-04-30,43.05,8946.54,151230,150951,94.6,159566,279
2019-05-01,42.96,8924.45,150426,150147,94.1,159566,279
2019-05-02,42.96,8924.45,150426,150147,94.1,159566,279
2019-05-03,42.95,8922.01,150336,150057,94.0,159566,279
2019-05-04,43.05,8946.54,151230,150951,94.6,159566,279
2019-05-05,43.23,8991.31,152844,152565,95.6,159566,279
2019-05-06,43.58,9081.16,156007,155728,97.6,159566,279
2019-05-07,43.67,9105.06,156825,156546,98.1,159566,279
2019-05-08,43.60,9086.40,156188,155909,97.7,159566,279
2019-05-09,43.56,9075.92,155825,155546,97.5,159566,279
2019-05-10,43.94,9371.34,159294,159015,99.7,159566,279
2019-05-11,43.99,9624.81,159753,159474,99.9,159566,279
2019-05-12,43.97,9523.42,159569,159290,99.8,159566,279
2019-05-13,43.98,9574.12,159661,159382,99.9,159566,279
2019-05-14,43.98,9574.12,159661,159382,99.9,159566,279
2019-05-15,43.98,9574.12,159661,159382,99.9,159566,279
2019-05-16,43.96,9472.73,159477,159198,99.8,159566,279
2019-05-17,43.94,9371.34,159294,159015,99.7,159566,279
2019-05-18,43.94,9371.34,159294,159015,99.7,159566,279
2019-05-19,43.95,9422.03,159385,159106,99.7,159566,279
2019-05-20,43.91,9219.25,159018,158739,99.5,159566,279
2019-05-21,43.88,9162.91,158743,158464,99.3,159566,279
2019-05-22,43.87,9160.09,158652,158373,99.3,159566,279
2019-05-23,43.86,9157.27,158560,158281,99.2,159566,279
2019-05-24,43.86,9157.27,158560,158281,99.2,159566,279
2019-05-25,43.84,9151.63,158377,158098,99.1,159566,279
2019-05-26,43.81,9143.17,158102,157823,98.9,159566,279
2019-05-27,43.78,9134.89,157828,157549,98.7,159566,279
2019-05-28,43.72,9118.52,157281,157002,98.4,159566,279
2019-05-29,43.64,9097.07,156552,156273,97.9,159566,279
2019-05-30,43.64,9097.07,156552,156273,97.9,159566,279
2019-05-31,43.95,9422.03,159385,159106,99.7,159566,279
2019-06-01,44.08,,160581,159566,100.0,159566,279
2019-06-02,44.00,9675.51,159845,159566,100.0,159566,279
2019-06-03,43.99,9624.81,159753,159474,99.9,159566,279
2019-06-04,43.99,9624.81,159753,159474,99.9,159566,279
2019-06-05,44.07,,160489,159566,100.0,159566,279
2019-06-06,43.97,9523.42,159569,159290,99.8,159566,279
2019-06-07,43.98,9574.12,159661,159382,99.9,159566,279
2019-06-08,43.96,9472.73,159477,159198,99.8,159566,279
2019-06-09,43.95,9422.03,159385,159106,99.7,159566,279
2019-06-10,44.01,,159937,159566,100.0,159566,279
2019-06-11,43.97,9523.42,159569,159290,99.8,159566,279
2019-06-12,43.98,9574.12,159661,159382,99.9,159566,279
2019-06-13,43.98,9574.12,159661,159382,99.9,159566,279
2019-06-14,43.95,9422.03,159385,159106,99.7,159566,279
2019-06-15,43.90,9168.56,158926,158647,99.4,159566,279
2019-06-16,43.86,9157.27,158560,158281,99.2,159566,279
2019-06-17,43.93,9320.64,159202,158923,99.6,159566,279
2019-06-18,43.86,9157.27,158560,158281,99.2,159566,279
2019-06-19,43.82,9145.99,158194,157915,99.0,159566,279
2019-06-20,43.83,9148.81,158285,158006,99.0,159566,279
2019-06-21,43.82,9145.99,158194,157915,99.0,159566,279
2019-06-22,43.82,9145.99,158194,157915,99.0,159566,279
2019-06-23,43.79,9137.62,157920,157641,98.8,159566,279
2019-06-24,43.80,9140.35,158011,157732,98.9,159566,279
2019-06-25,43.70,9113.06,157098,156819,98.3,159566,279
2019-06-26,43.58,9081.16,156007,155728,97.6,159566,279
2019-06-27,43.47,9052.46,155009,154730,97.0,159566,279
2019-06-28,43.44,9044.72,154738,154459,96.8,159566,279
2019-06-29,43.42,9039.56,154557,154278,96.7,159566,279
2019-06-30,43.44,9044.72,154738,154459,96.8,159566,279
2019-07-01,43.42,9039.56,154557,154278,96.7,159566,279
2019-07-02,43.33,9016.56,153745,153466,96.2,159566,279
2019-07-03,43.25,8996.34,153024,152745,95.7,159566,279
2019-07-04,43.29,9006.40,153384,153105,96.0,159566,279
2019-07-05,43.30,9008.92,153474,153195,96.0,159566,279
2019-07-06,43.31,9011.47,153564,153285,96.1,159566,279
2019-07-07,43.31,9011.47,153564,153285,96.1,159566,279
2019-07-08,43.29,9006.40,153384,153105,96.0,159566,279
2019-07-09,43.22,8988.79,152754,152475,95.6,159566,279
2019-07-10,43.10,8958.86,151677,151398,94.9,159566,279
2019-07-11,43.04,8944.08,151140,150861,94.5,159566,279
2019-07-12,43.00,8934.22,150783,150504,94.3,159566,279
2019-07-13,42.95,8922.01,150336,150057,94.0,159566,279
2019-07-14,42.90,8909.80,149890,149611,93.8,159566,279
2019-07-15,42.83,8892.83,149268,148989,93.4,159566,279
2019-07-16,42.76,8875.94,148646,148367,93.0,159566,279
2019-07-17,42.73,8868.72,148379,148100,92.8,159566,279
2019-07-18,42.69,8859.12,148025,147746,92.6,159566,279
2019-07-19,42.65,8849.57,147671,147392,92.4,159566,279
2019-07-20,42.61,8840.02,147317,147038,92.1,159566,279
2019-07-21,42.57,8830.53,146963,146684,91.9,159566,279
2019-07-22,42.53,8821.05,146610,146331,91.7,159566,279
2019-07-23,42.51,8816.31,146434,146155,91.6,159566,279
2019-07-24,42.47,8806.88,146082,145803,91.4,159566,279
2019-07-25,42.41,8792.76,145554,145275,91.0,159566,279
2019-07-26,42.35,8778.70,145027,144748,90.7,159566,279
2019-07-27,42.32,8771.68,144763,144484,90.5,159566,279
2019-07-28,42.28,8762.35,144412,144133,90.3,159566,279
2019-07-29,42.25,8755.37,144150,143871,90.2,159566,279
2019-07-30,42.18,8739.11,143537,143258,89.8,159566,279
2019-07-31,42.14,8729.85,143188,142909,89.6,159566,279
2019-08-01,42.13,8727.54,143101,142822,89.5,159566,279
2019-08-02,42.10,8720.60,142839,142560,89.3,159566,279
2019-08-03,42.06,8711.39,142490,142211,89.1,159566,279
2019-08-04,42.05,8709.09,142403,142124,89.1,159566,279
2019-08-05,42.03,8704.48,142229,141950,89.0,159566,279
2019-08-06,41.95,8686.12,141534,141255,88.5,159566,279
2019-08-07,41.90,8674.66,141099,140820,88.3,159566,279
2019-08-08,41.86,8665.54,140753,140474,88.0,159566,279
2019-08-09,41.83,8658.70,140493,140214,87.9,159566,279
2019-08-10,41.79,8649.59,140147,139868,87.7,159566,279
2019-08-11,41.76,8642.77,139887,139608,87.5,159566,279
2019-08-12,41.72,8633.69,139542,139263,87.3,159566,279
2019-08-13,41.65,8617.84,138938,138659,86.9,159566,279
2019-08-14,41.60,8606.53,138507,138228,86.6,159566,279
2019-08-15,41.57,8599.77,138249,137970,86.5,159566,279
2019-08-16,41.52,8588.51,137820,137541,86.2,159566,279
2019-08-17,41.47,8577.27,137390,137111,85.9,159566,279
2019-08-18,41.42,8566.05,136962,136683,85.7,159566,279
2019-08-19,41.39,8559.33,136705,136426,85.5,159566,279
2019-08-20,41.33,8545.92,136192,135913,85.2,159566,279
2019-08-21,41.27,8532.52,135680,135401,84.9,159566,279
2019-08-22,41.24,8525.84,135424,135145,84.7,159566,279
2019-08-23,41.20,8516.92,135083,134804,84.5,159566,279
2019-08-24,41.16,8508.02,134742,134463,84.3,159566,279
2019-08-25,41.12,8499.13,134402,134123,84.1,159566,279
2019-08-26,41.08,8490.24,134062,133783,83.8,159566,279
2019-08-27,41.05,8483.59,133808,133529,83.7,159566,279
2019-08-28,41.02,8476.93,133553,133274,83.5,159566,279
2019-08-29,40.99,8470.28,133299,133020,83.4,159566,279
2019-08-30,40.96,8463.64,133045,132766,83.2,159566,279
2019-08-31,40.93,8457.00,132791,132512,83.0,159566,279
2019-09-01,40.90,8450.36,132537,132258,82.9,159566,279
2019-09-02,40.87,8443.74,132284,132005,82.7,159566,279
2019-09-03,40.79,8426.10,131609,131330,82.3,159566,279
2019-09-04,40.73,8412.90,131104,130825,82.0,159566,279
2019-09-05,40.67,8399.70,130600,130321,81.7,159566,279
2019-09-06,40.64,8393.10,130348,130069,81.5,159566,279
2019-09-07,40.59,8382.09,129929,129650,81.3,159566,279
2019-09-08,40.55,8373.25,129594,129315,81.0,159566,279
2019-09-09,40.51,8364.40,129259,128980,80.8,159566,279
2019-09-10,40.48,8357.73,129008,128729,80.7,159566,279
2019-09-11,40.43,8346.57,128590,128311,80.4,159566,279
2019-09-12,40.40,8339.88,128340,128061,80.3,159566,279
2019-09-13,40.38,8335.27,128173,127894,80.2,159566,279
2019-09-14,40.37,8332.97,128090,127811,80.1,159566,279
2019-09-15,40.36,8330.67,128007,127728,80.0,159566,279
2019-09-16,40.34,8326.06,127840,127561,79.9,159566,279
2019-09-17,40.27,8309.77,127258,126979,79.6,159566,279
2019-09-18,40.25,8305.05,127092,126813,79.5,159566,279
2019-09-19,40.23,8300.32,126926,126647,79.4,159566,279
2019-09-20,40.20,8293.24,126676,126397,79.2,159566,279
2019-09-21,40.25,8305.05,127092,126813,79.5,159566,279
2019-09-22,40.31,8319.16,127590,127311,79.8,159566,279
2019-09-23,40.32,8321.46,127674,127395,79.8,159566,279
2019-09-24,40.23,8300.32,126926,126647,79.4,159566,279
2019-09-25,40.11,8270.69,125931,125652,78.7,159566,279
2019-09-26,40.06,8258.09,125518,125239,78.5,159566,279
2019-09-27,40.03,8250.52,125271,124992,78.3,159566,279
2019-09-28,39.98,8237.70,124858,124579,78.1,159566,279
2019-09-29,39.95,8229.82,124611,124332,77.9,159566,279
2019-09-30,39.90,8216.69,124200,123921,77.7,159566,279
2019-10-01,39.80,8189.56,123380,123101,77.1,159566,279
2019-10-02,39.76,8178.68,123052,122773,76.9,159566,279
2019-10-03,39.72,8167.80,122725,122446,76.7,159566,279
2019-10-04,39.67,8154.06,122317,122038,76.5,159566,279
2019-10-05,39.63,8142.99,121992,121713,76.3,159566,279
2019-10-06,39.60,8134.69,121747,121468,76.1,159566,279
2019-10-07,39.58,8128.97,121585,121306,76.0,159566,279
2019-10-08,39.51,8108.92,121016,120737,75.7,159566,279
2019-10-09,39.45,8090.68,120530,120251,75.4,159566,279
2019-10-10,39.39,8072.02,120045,119766,75.1,159566,279
2019-10-11,39.45,8090.68,120530,120251,75.4,159566,279
2019-10-12,39.36,8062.16,119804,119525,74.9,159566,279
2019-10-13,39.27,8032.01,119079,118800,74.5,159566,279
2019-10-14,39.23,8018.11,118758,118479,74.3,159566,279
2019-10-15,39.18,8000.54,118358,118079,74.0,159566,279
2019-10-16,39.26,8028.54,118999,118720,74.4,159566,279
2019-10-17,39.30,8042.44,119320,119041,74.6,159566,279
2019-10-18,39.28,8035.49,119160,118881,74.5,159566,279
2019-10-19,39.24,8021.58,118839,118560,74.3,159566,279
2019-10-20,39.21,8011.15,118598,118319,74.2,159566,279
2019-10-21,39.28,8035.49,119160,118881,74.5,159566,279
2019-10-22,39.30,8042.44,119320,119041,74.6,159566,279
2019-10-23,39.24,8021.58,118839,118560,74.3,159566,279
2019-10-24,39.23,8018.11,118758,118479,74.3,159566,279
2019-10-25,39.34,8055.59,119642,119363,74.8,159566,279
2019-10-26,39.24,8021.58,118839,118560,74.3,159566,279
2019-10-27,39.23,8018.11,118758,118479,74.3,159566,279
2019-10-28,39.23,8018.11,118758,118479,74.3,159566,279
2019-10-29,39.25,8025.06,118919,118640,74.4,159566,279
2019-10-30,39.33,8052.30,119562,119283,74.8,159566,279
2019-10-31,39.50,8106.06,120935,120656,75.6,159566,279
2019-11-01,39.58,8128.97,121585,121306,76.0,159566,279
2019-11-02,39.67,8154.06,122317,122038,76.5,159566,279
2019-11-03,39.73,8170.52,122807,122528,76.8,159566,279
2019-11-04,39.73,8170.52,122807,122528,76.8,159566,279
2019-11-05,39.73,8170.52,122807,122528,76.8,159566,279
2019-11-06,39.74,8173.24,122889,122610,76.8,159566,279
2019-11-07,39.85,8203.12,123790,123511,77.4,159566,279
2019-11-08,40.09,8265.66,125766,125487,78.6,159566,279
2019-11-09,40.22,8297.96,126843,126564,79.3,159566,279
2019-11-10,40.37,8332.97,128090,127811,80.1,159566,279
2019-11-11,40.54,8371.03,129510,129231,81.0,159566,279
2019-11-12,40.54,8371.03,129510,129231,81.0,159566,279
2019-11-13,40.46,8353.26,128841,128562,80.6,159566,279
2019-11-14,40.48,8357.73,129008,128729,80.7,159566,279
2019-11-15,40.46,8353.26,128841,128562,80.6,159566,279
2019-11-16,40.41,8342.11,128423,128144,80.3,159566,279
2019-11-17,40.39,8337.58,128257,127978,80.2,159566,279
2019-11-18,40.38,8335.27,128173,127894,80.2,159566,279
2019-11-19,40.28,8312.13,127341,127062,79.6,159566,279
2019-11-20,40.23,8300.32,126926,126647,79.4,159566,279
2019-11-21,40.24,8302.68,127009,126730,79.4,159566,279
2019-11-22,40.26,8307.41,127175,126896,79.5,159566,279
2019-11-23,40.23,8300.32,126926,126647,79.4,159566,279
2019-11-24,40.18,8288.23,126511,126232,79.1,159566,279
2019-11-25,40.11,8270.69,125931,125652,78.7,159566,279
2019-11-26,40.03,8250.52,125271,124992,78.3,159566,279
2019-11-27,40.08,8263.14,125683,125404,78.6,159566,279
2019-11-28,40.00,8242.95,125023,124744,78.2,159566,279
2019-11-29,39.95,8229.82,124611,124332,77.9,159566,279
2019-11-30,39.91,8219.32,124282,124003,77.7,159566,279
2019-12-01,39.95,8229.82,124611,124332,77.9,159566,279
2019-12-02,39.89,8213.98,124118,123839,77.6,159566,279
2019-12-03,39.83,8197.70,123626,123347,77.3,159566,279
2019-12-04,39.80,8189.56,123380,123101,77.1,159566,279
2019-12-05,39.80,8189.56,123380,123101,77.1,159566,279
2019-12-06,39.78,8184.12,123216,122937,77.0,159566,279
2019-12-07,39.75,8175.96,122971,122692,76.9,159566,279
2019-12-08,39.70,8162.35,122562,122283,76.6,159566,279
2019-12-09,39.67,8154.06,122317,122038,76.5,159566,279
2019-12-10,39.76,8178.68,123052,122773,76.9,159566,279
2019-12-11,39.66,8151.29,122236,121957,76.4,159566,279
2019-12-12,39.61,8137.46,121829,121550,76.2,159566,279
2019-12-13,39.58,8128.97,121585,121306,76.0,159566,279
2019-12-14,39.56,8123.24,121422,121143,75.9,159566,279
2019-12-15,39.52,8111.78,121097,120818,75.7,159566,279
2019-12-16,39.57,8126.10,121503,121224,76.0,159566,279
2019-12-17,39.55,8120.38,121341,121062,75.9,159566,279
2019-12-18,39.47,8096.83,120692,120413,75.5,159566,279
2019-12-19,39.43,8084.53,120369,120090,75.3,159566,279
2019-12-20,39.42,8081.45,120288,120009,75.2,159566,279
2019-12-21,39.42,8081.45,120288,120009,75.2,159566,279
2019-12-22,39.39,8072.02,120045,119766,75.1,159566,279
2019-12-23,39.34,8055.59,119642,119363,74.8,159566,279
2019-12-24,39.31,8045.73,119401,119122,74.7,159566,279
2019-12-25,39.30,8042.44,119320,119041,74.6,159566,279
2019-12-26,39.29,8038.97,119240,118961,74.6,159566,279
2019-12-27,39.26,8028.54,118999,118720,74.4,159566,279
2019-12-28,39.20,8007.68,118518,118239,74.1,159566,279
2019-12-29,39.21,8011.15,118598,118319,74.2,159566,279
2019-12-30,39.18,8000.54,118358,118079,74.0,159566,279
2019-12-31,39.15,7989.83,118118,117839,73.8,159566,279
2020-01-01,39.09,7967.94,117639,117360,73.5,159566,279
2020-01-02,39.07,7959.85,117480,117201,73.4,159566,279
